order,ptype,vars,elapsed,env,ide
972,car,10,1.321578979,mac,R
973,car,2,0.075760841,mac,R
974,car,3,0.177579165,mac,R
975,car,4,0.280653,mac,R
976,car,5,0.384130001,mac,R
977,car,6,0.538365126,mac,R
978,car,7,0.689746857,mac,R
979,car,8,0.932264805,mac,R
980,car,9,1.127614021,mac,R
981,car,10,1.357499838,mac,R
982,car,2,0.079670906,mac,R
983,car,3,0.175897121,mac,R
984,car,4,0.274274826,mac,R
985,car,5,0.547163963,mac,R
986,car,6,0.531208992,mac,R
987,car,7,0.646458149,mac,R
988,car,8,0.836688042,mac,R
989,car,9,1.038633108,mac,R
990,car,10,1.296525002,mac,R
991,car,2,0.106455088,mac,R
992,car,3,0.169764996,mac,R
993,car,4,0.263957024,mac,R
994,car,5,0.373019934,mac,R
995,car,6,0.528717995,mac,R
996,car,7,0.677559137,mac,R
997,car,8,0.841773033,mac,R
998,car,9,1.079419136,mac,R
999,car,10,1.288275957,mac,R
1000,car,2,0.102021933,mac,R
1001,car,3,0.182895899,mac,R
1002,car,4,0.288612127,mac,R
1003,car,5,0.404830933,mac,R
1004,car,6,0.513606071,mac,R
1005,car,7,0.674454927,mac,R
1006,car,8,0.853867054,mac,R
1007,car,9,1.059888124,mac,R
1008,car,10,1.345656872,mac,R
1009,car,2,0.105028152,mac,R
1010,car,3,0.173609972,mac,R
1011,car,4,0.25199914,mac,R
1012,car,5,0.411149025,mac,R
1013,car,6,0.51886797,mac,R
1014,car,7,0.696252108,mac,R
1015,car,8,0.881155014,mac,R
1016,car,9,1.077213049,mac,R
1017,car,10,1.315032005,mac,R
1018,car,2,0.114109993,mac,R
1019,car,3,0.165899992,mac,R
1020,car,4,0.247070074,mac,R
1021,car,5,0.397348166,mac,R
1022,car,6,0.537962198,mac,R
1023,car,7,0.667736053,mac,R
1024,car,8,0.855302095,mac,R
1025,car,9,1.094833136,mac,R
1026,car,10,1.314828157,mac,R
1027,car,2,0.075796127,mac,R
1028,car,3,0.169250965,mac,R
1029,car,4,0.298655033,mac,R
1030,car,5,0.382159948,mac,R
1031,car,6,0.531298876,mac,R
1032,car,7,0.687694073,mac,R
1033,car,8,0.858614922,mac,R
1034,car,9,1.10163784,mac,R
1035,car,10,1.340000153,mac,R
1036,car,2,0.115056992,mac,R
1037,car,3,0.181956053,mac,R
1038,car,4,0.256505966,mac,R
1039,car,5,0.436948061,mac,R
1040,car,6,0.53663516,mac,R
1041,car,7,0.686882019,mac,R
1042,car,8,0.900568008,mac,R
1043,car,9,1.11698103,mac,R
1044,car,10,1.342474937,mac,R
1045,car,2,0.095472097,mac,R
1046,car,3,0.209692001,mac,R
1047,car,4,0.26224184,mac,R
1048,car,5,0.397151947,mac,R
1049,car,6,0.555454969,mac,R
1050,car,7,0.69511795,mac,R
1051,car,8,0.931174994,mac,R
1052,car,9,1.140587091,mac,R
1053,car,10,1.386210918,mac,R
1054,car,2,0.126467943,mac,R
1055,car,3,0.180101871,mac,R
1056,car,4,0.280802965,mac,R
1057,car,5,0.40871501,mac,R
1058,car,6,0.551887989,mac,R
1059,car,7,0.738404036,mac,R
1060,car,8,0.897028923,mac,R
1061,car,9,1.128015041,mac,R
1062,car,10,1.51212883,mac,R
1063,car,2,0.083453894,mac,R
1064,car,3,0.173615932,mac,R
1065,car,4,0.249961853,mac,R
1066,car,5,0.378373861,mac,R
1067,car,6,0.531563997,mac,R
1068,car,7,0.693830013,mac,R
1069,car,8,0.861080885,mac,R
1070,car,9,1.066840887,mac,R
1071,car,10,1.288101912,mac,R
1072,car,2,0.076071024,mac,R
1073,car,3,0.167930841,mac,R
1074,car,4,0.261271,mac,R
1075,car,5,0.38892889,mac,R
1076,car,6,0.536962032,mac,R
1077,car,7,0.664638996,mac,R
1078,car,8,0.880508184,mac,R
1079,car,9,1.085791826,mac,R
1080,car,10,1.302736044,mac,R
